0,-0.508
2.506,-0.144
2.508,-0.132
2.51,-0.108
2.512,-0.084
2.514,-0.056
2.516,-0.02
2.518,0.012
2.52,0.044
2.522,0.072
2.524,0.1
2.526,0.124
2.528,0.14
2.53,0.148
2.532,0.148
2.534,0.14
2.536,0.128
2.538,0.108
2.54,0.08
2.542,0.052
2.544,0.02
2.546,-0.016
2.548,-0.048
2.55,-0.076
2.552,-0.104
2.554,-0.124
2.556,-0.14
2.558,-0.148
2.56,-0.152
2.562,-0.144
2.564,-0.132
2.566,-0.108
2.568,-0.084
2.57,-0.056
2.572,-0.024
2.574,0.008
2.576,0.04
2.578,0.072
2.58,0.1
2.582,0.12
2.584,0.136
2.586,0.144
2.588,0.148
2.59,0.144
2.592,0.128
2.594,0.112
2.596,0.08
2.598,0.056
2.6,0.024
2.602,-0.008
2.604,-0.044
2.606,-0.072
2.608,-0.1
2.61,-0.12
2.612,-0.136
2.614,-0.148
2.616,-0.152
2.618,-0.144
2.62,-0.128
2.622,-0.108
2.624,-0.088
2.626,-0.056
2.628,-0.024
2.63,0.008
2.632,0.04
2.634,0.068
2.636,0.096
2.638,0.116
2.64,0.136
2.642,0.144
2.644,0.144
2.646,0.144
2.648,0.132
2.65,0.112
2.652,0.084
2.654,0.056
2.656,0.024
2.658,-0.008
2.66,-0.04
2.662,-0.072
2.664,-0.096
2.666,-0.12
2.668,-0.136
2.67,-0.148
2.672,-0.148
2.674,-0.144
2.676,-0.128
2.678,-0.112
2.68,-0.088
2.682,-0.06
2.684,-0.032
2.686,0.004
2.688,0.036
2.69,0.064
2.692,0.092
2.694,0.116
2.696,0.132
2.698,0.14
2.7,0.144
2.702,0.144
2.704,0.128
2.706,0.108
2.708,0.088
2.71,0.06
2.712,0.028
2.714,-0.004
2.716,-0.036
2.718,-0.064
2.72,-0.096
2.722,-0.112
2.724,-0.132
2.726,-0.144
2.728,-0.144
2.73,-0.14
2.732,-0.128
2.734,-0.112
2.736,-0.092
2.738,-0.064
2.74,-0.032
2.742,0
2.744,0.032
2.746,0.06
2.748,0.088
2.75,0.112
2.752,0.128
2.754,0.14
2.756,0.144
2.758,0.14
2.76,0.128
2.762,0.112
2.764,0.088
2.766,0.06
2.768,0.028
2.77,0
2.772,-0.032
2.774,-0.06
2.776,-0.092
2.778,-0.112
2.78,-0.128
2.782,-0.14
2.784,-0.144
2.786,-0.14
2.788,-0.128
2.79,-0.112
2.792,-0.096
2.794,-0.064
2.796,-0.036
2.798,-0.004
2.8,0.028
2.802,0.06
2.804,0.084
2.806,0.108
2.808,0.124
2.81,0.14
2.812,0.14
2.814,0.14
2.816,0.132
2.818,0.112
2.82,0.088
2.822,0.06
2.824,0.036
2.826,0
2.828,-0.032
2.83,-0.06
2.832,-0.084
2.834,-0.108
2.836,-0.124
2.838,-0.14
2.84,-0.14
2.842,-0.136
2.844,-0.132
2.846,-0.112
2.848,-0.092
2.85,-0.068
2.852,-0.036
2.854,-0.004
2.856,0.028
2.858,0.052
2.86,0.08
2.862,0.108
2.864,0.124
2.866,0.136
2.868,0.14
2.87,0.14
2.872,0.128
2.874,0.112
2.876,0.092
2.878,0.064
2.88,0.036
2.882,0.008
2.884,-0.024
2.886,-0.056
2.888,-0.084
2.89,-0.104
2.892,-0.124
2.894,-0.136
2.896,-0.14
2.898,-0.14
2.9,-0.132
2.902,-0.116
2.904,-0.096
2.906,-0.068
2.908,-0.04
2.91,-0.008
2.912,0.024
2.914,0.052
2.916,0.076
2.918,0.1
2.92,0.12
2.922,0.132
2.924,0.14
2.926,0.136
2.928,0.128
2.93,0.112
2.932,0.092
2.934,0.064
2.936,0.036
2.938,0.008
2.94,-0.024
2.942,-0.056
2.944,-0.08
2.946,-0.1
2.948,-0.124
2.95,-0.132
2.952,-0.14
2.954,-0.14
2.956,-0.128
2.958,-0.116
2.96,-0.096
2.962,-0.072
2.964,-0.044
2.966,-0.012
2.968,0.016
2.97,0.048
2.972,0.072
2.974,0.1
2.976,0.116
2.978,0.132
2.98,0.136
2.982,0.136
2.984,0.128
2.986,0.112
2.988,0.096
2.99,0.068
2.992,0.044
2.994,0.012
2.996,-0.02
2.998,-0.052
3,-0.076
3.002,-0.1
3.004,-0.12
3.006,-0.128
3.008,-0.14
3.01,-0.14
3.012,-0.128
3.014,-0.116
3.016,-0.096
3.018,-0.072
3.02,-0.048
3.022,-0.016
3.024,0.016
3.026,0.044
3.028,0.072
3.03,0.096
3.032,0.112
3.034,0.128
3.036,0.136
3.038,0.136
3.04,0.128
3.042,0.112
3.044,0.096
3.046,0.072
3.048,0.044
3.05,0.016
3.052,-0.016
3.054,-0.044
3.056,-0.072
3.058,-0.096
3.06,-0.116
3.062,-0.128
3.064,-0.136
3.066,-0.136
3.068,-0.128
3.07,-0.116
3.072,-0.096
3.074,-0.076
3.076,-0.048
3.078,-0.016
3.08,0.012
3.082,0.04
3.084,0.068
3.086,0.092
3.088,0.112
3.09,0.128
3.092,0.136
3.094,0.136
3.096,0.128
3.098,0.116
3.1,0.096
3.102,0.072
3.104,0.044
3.106,0.016
3.108,-0.016
3.11,-0.044
3.112,-0.072
3.114,-0.092
3.116,-0.112
3.118,-0.128
3.12,-0.136
3.122,-0.136
3.124,-0.128
3.126,-0.116
3.128,-0.096
3.13,-0.076
3.132,-0.052
3.134,-0.02
3.136,0.012
3.138,0.04
3.14,0.064
3.142,0.088
3.144,0.108
3.146,0.124
3.148,0.132
3.15,0.132
3.152,0.124
3.154,0.116
3.156,0.096
3.158,0.072
3.16,0.048
3.162,0.02
3.164,-0.008
3.166,-0.044
3.168,-0.068
3.17,-0.092
3.172,-0.112
3.174,-0.124
3.176,-0.132
3.178,-0.136
3.18,-0.128
3.182,-0.116
3.184,-0.1
3.186,-0.076
3.188,-0.052
3.19,-0.024
3.192,0.008
3.194,0.036
3.196,0.06
3.198,0.088
3.2,0.108
3.202,0.12
3.204,0.128
3.206,0.132
3.208,0.124
3.21,0.116
3.212,0.096
3.214,0.076
3.216,0.052
3.218,0.024
3.22,-0.008
3.222,-0.036
3.224,-0.064
3.226,-0.088
3.228,-0.104
3.23,-0.124
3.232,-0.132
3.234,-0.132
3.236,-0.128
3.238,-0.116
3.24,-0.1
3.242,-0.08
3.244,-0.056
3.246,-0.028
3.248,0.004
3.25,0.032
3.252,0.06
3.254,0.084
3.256,0.104
3.258,0.12
3.26,0.128
3.262,0.132
3.264,0.124
3.266,0.116
3.268,0.096
3.27,0.076
3.272,0.052
3.274,0.028
3.276,-0.004
3.278,-0.032
3.28,-0.06
3.282,-0.084
3.284,-0.104
3.286,-0.12
3.288,-0.128
3.29,-0.128
3.292,-0.128
3.294,-0.116
3.296,-0.1
3.298,-0.08
3.3,-0.056
3.302,-0.032
3.304,0
3.306,0.032
3.308,0.056
3.31,0.08
3.312,0.1
3.314,0.116
3.316,0.124
3.318,0.128
3.32,0.124
3.322,0.112
3.324,0.096
3.326,0.08
3.328,0.056
3.33,0.028
3.332,0
3.334,-0.032
3.336,-0.06
3.338,-0.084
3.34,-0.1
3.342,-0.116
3.344,-0.128
3.346,-0.132
3.348,-0.124
3.35,-0.116
3.352,-0.1
3.354,-0.08
3.356,-0.06
3.358,-0.028
3.36,0
3.362,0.024
3.364,0.056
3.366,0.076
3.368,0.1
3.37,0.116
3.372,0.124
3.374,0.128
3.376,0.124
3.378,0.116
3.38,0.1
3.382,0.08
3.384,0.056
3.386,0.028
3.388,0
3.39,-0.028
3.392,-0.056
3.394,-0.08
3.396,-0.1
3.398,-0.116
3.4,-0.124
3.402,-0.128
3.404,-0.124
3.406,-0.116
3.408,-0.1
3.41,-0.084
3.412,-0.06
3.414,-0.032
3.416,-0.004
3.418,0.024
3.42,0.052
3.422,0.072
3.424,0.096
3.426,0.112
3.428,0.12
3.43,0.124
3.432,0.124
3.434,0.116
3.436,0.1
3.438,0.084
3.44,0.056
3.442,0.032
3.444,0.004
3.446,-0.024
3.448,-0.052
3.45,-0.076
3.452,-0.096
3.454,-0.112
3.456,-0.124
3.458,-0.128
3.46,-0.124
3.462,-0.116
3.464,-0.1
3.466,-0.084
3.468,-0.06
3.47,-0.036
3.472,-0.008
3.474,0.02
3.476,0.048
3.478,0.068
3.48,0.084
3.482,0.108
3.484,0.12
3.486,0.124
3.488,0.12
3.49,0.116
3.492,0.104
3.494,0.084
3.496,0.072
3.498,0.036
3.5,0.008
3.502,-0.02
3.504,-0.044
3.506,-0.072
3.508,-0.096
3.51,-0.108
3.512,-0.116
3.514,-0.124
3.516,-0.124
3.518,-0.116
3.52,-0.104
3.522,-0.088
3.524,-0.064
3.526,-0.036
3.528,-0.008
3.53,0.016
3.532,0.048
3.534,0.068
3.536,0.088
3.538,0.108
3.54,0.116
3.542,0.124
3.544,0.124
3.546,0.104
3.548,0.1
3.55,0.08
3.552,0.06
3.554,0.036
3.556,0.008
3.558,-0.02
3.56,-0.048
3.562,-0.068
3.564,-0.092
3.566,-0.108
3.568,-0.12
3.57,-0.124
3.572,-0.124
3.574,-0.112
3.576,-0.104
3.578,-0.088
3.58,-0.064
3.582,-0.04
3.584,-0.012
3.586,0.016
3.588,0.044
3.59,0.068
3.592,0.088
3.594,0.104
3.596,0.116
3.598,0.12
3.6,0.124
3.602,0.112
3.604,0.104
3.606,0.084
3.608,0.064
3.61,0.036
3.612,0.008
3.614,-0.016
3.616,-0.044
3.618,-0.068
3.62,-0.092
3.622,-0.108
3.624,-0.116
3.626,-0.124
3.628,-0.12
3.63,-0.112
3.632,-0.104
3.634,-0.088
3.636,-0.064
3.638,-0.04
3.64,-0.016
3.642,0.012
3.644,0.04
3.646,0.06
3.648,0.084
3.65,0.104
3.652,0.116
3.654,0.12
3.656,0.12
3.658,0.112
3.66,0.104
3.662,0.084
3.664,0.064
3.666,0.04
3.668,0.012
3.67,-0.012
3.672,-0.04
3.674,-0.064
3.676,-0.084
3.678,-0.104
3.68,-0.116
3.682,-0.12
3.684,-0.12
3.686,-0.112
3.688,-0.104
3.69,-0.088
3.692,-0.068
3.694,-0.044
3.696,-0.02
3.698,0.008
3.7,0.036
3.702,0.06
3.704,0.08
3.706,0.096
3.708,0.108
3.71,0.12
3.712,0.12
3.714,0.112
3.716,0.104
3.718,0.084
3.72,0.064
3.722,0.044
3.724,0.016
3.726,-0.012
3.728,-0.036
3.73,-0.06
3.732,-0.08
3.734,-0.1
3.736,-0.112
3.738,-0.12
3.74,-0.12
3.742,-0.116
3.744,-0.104
3.746,-0.088
3.748,-0.068
3.75,-0.044
3.752,-0.02
3.754,0.008
3.756,0.032
3.758,0.056
3.76,0.076
3.762,0.096
3.764,0.108
3.766,0.116
3.768,0.116
3.77,0.112
3.772,0.104
3.774,0.076
3.776,0.064
3.778,0.044
3.78,0.02
3.782,-0.008
3.784,-0.036
3.786,-0.06
3.788,-0.08
3.79,-0.096
3.792,-0.108
3.794,-0.12
3.796,-0.116
3.798,-0.112
3.8,-0.104
3.802,-0.092
3.804,-0.072
3.806,-0.044
3.808,-0.024
3.81,0.004
3.812,0.032
3.814,0.056
3.816,0.076
3.818,0.092
3.82,0.108
3.822,0.112
3.824,0.116
3.826,0.112
3.828,0.104
3.83,0.084
3.832,0.068
3.834,0.048
3.836,0.02
3.838,-0.004
3.84,-0.032
3.842,-0.056
3.844,-0.076
3.846,-0.096
3.848,-0.108
3.85,-0.116
3.852,-0.116
3.854,-0.112
3.856,-0.104
3.858,-0.092
3.86,-0.072
3.862,-0.048
3.864,-0.024
3.866,0.004
3.868,0.028
3.87,0.06
3.872,0.08
3.874,0.088
3.876,0.104
3.878,0.112
3.88,0.116
3.882,0.112
3.884,0.104
3.886,0.088
3.888,0.064
3.89,0.048
3.892,0.02
3.894,-0.004
3.896,-0.028
3.898,-0.052
3.9,-0.072
3.902,-0.096
3.904,-0.104
3.906,-0.112
3.908,-0.116
3.91,-0.112
3.912,-0.104
3.914,-0.092
3.916,-0.072
3.918,-0.052
3.92,-0.028
3.922,0
3.924,0.024
3.926,0.052
3.928,0.072
3.93,0.088
3.932,0.104
3.934,0.108
3.936,0.112
3.938,0.112
3.94,0.104
3.942,0.088
3.944,0.068
3.946,0.048
3.948,0.02
3.95,-0.004
3.952,-0.028
3.954,-0.052
3.956,-0.072
3.958,-0.088
3.96,-0.104
3.962,-0.112
3.964,-0.116
3.966,-0.112
3.968,-0.1
3.97,-0.092
3.972,-0.072
3.974,-0.052
3.976,-0.028
3.978,-0.004
3.98,0.02
3.982,0.048
3.984,0.064
3.986,0.084
3.988,0.1
3.99,0.108
3.992,0.108
3.994,0.112
3.996,0.1
3.998,0.088
4,0.072
4.002,0.048
4.004,0.028
4.006,0
4.008,-0.024
4.01,-0.048
4.012,-0.068
4.014,-0.088
4.016,-0.1
4.018,-0.112
4.02,-0.112
4.022,-0.112
4.024,-0.104
4.026,-0.092
4.028,-0.076
4.03,-0.056
4.032,-0.028
4.034,-0.004
4.036,0.02
4.038,0.048
4.04,0.064
4.042,0.084
4.044,0.096
4.046,0.108
4.048,0.112
4.05,0.108
4.052,0.1
4.054,0.088
4.056,0.068
4.058,0.052
4.06,0.028
4.062,0.004
4.064,-0.02
4.066,-0.044
4.068,-0.068
4.07,-0.088
4.072,-0.1
4.074,-0.108
4.076,-0.112
4.078,-0.112
4.08,-0.104
4.082,-0.092
4.084,-0.076
4.086,-0.056
4.088,-0.032
4.09,-0.008
4.092,0.016
4.094,0.04
4.096,0.06
4.098,0.084
4.1,0.096
4.102,0.108
4.104,0.112
4.106,0.112
4.108,0.104
4.11,0.092
4.112,0.072
4.114,0.052
4.116,0.032
4.118,0.008
4.12,-0.02
4.122,-0.044
4.124,-0.068
4.126,-0.084
4.128,-0.096
4.13,-0.108
4.132,-0.112
4.134,-0.108
4.136,-0.104
4.138,-0.096
4.14,-0.08
4.142,-0.06
4.144,-0.032
4.146,-0.008
4.148,0.016
4.15,0.04
4.152,0.06
4.154,0.08
4.156,0.092
4.158,0.104
4.16,0.108
4.162,0.108
4.164,0.1
4.166,0.092
4.168,0.076
4.17,0.056
4.172,0.032
4.174,0.008
4.176,-0.016
4.178,-0.04
4.18,-0.064
4.182,-0.08
4.184,-0.096
4.186,-0.104
4.188,-0.112
4.19,-0.108
4.192,-0.1
4.194,-0.096
4.196,-0.08
4.198,-0.056
4.2,-0.036
4.202,-0.012
4.204,0.012
4.206,0.036
4.208,0.056
4.21,0.076
4.212,0.088
4.214,0.104
4.216,0.108
4.218,0.108
4.22,0.104
4.222,0.088
4.224,0.076
4.226,0.052
4.228,0.032
4.23,0.012
4.232,-0.012
4.234,-0.04
4.236,-0.06
4.238,-0.076
4.24,-0.092
4.242,-0.104
4.244,-0.108
4.246,-0.108
4.248,-0.1
4.25,-0.096
4.252,-0.076
4.254,-0.06
4.256,-0.04
4.258,-0.012
4.26,0.012
4.262,0.036
4.264,0.052
4.266,0.072
4.268,0.092
4.27,0.1
4.272,0.108
4.274,0.108
4.276,0.1
4.278,0.092
4.28,0.076
4.282,0.06
4.284,0.036
4.286,0.012
4.288,-0.012
4.29,-0.036
4.292,-0.056
4.294,-0.076
4.296,-0.088
4.298,-0.1
4.3,-0.108
4.302,-0.108
4.304,-0.104
4.306,-0.092
4.308,-0.08
4.31,-0.064
4.312,-0.04
4.314,-0.016
4.316,0.008
4.318,0.032
4.32,0.052
4.322,0.072
4.324,0.088
4.326,0.1
4.328,0.112
4.33,0.12
4.332,0.104
4.334,0.092
4.336,0.08
4.338,0.06
4.34,0.04
4.342,0.016
4.344,-0.012
4.346,-0.032
4.348,-0.052
4.35,-0.072
4.352,-0.092
4.354,-0.1
4.356,-0.108
4.358,-0.108
4.36,-0.104
4.362,-0.096
4.364,-0.08
4.366,-0.06
4.368,-0.044
4.37,-0.016
4.372,0.004
4.374,0.028
4.376,0.052
4.378,0.068
4.38,0.084
4.382,0.1
4.384,0.104
4.386,0.108
4.388,0.1
4.39,0.092
4.392,0.076
4.394,0.06
4.396,0.04
4.398,0.016
4.4,-0.008
4.402,-0.032
4.404,-0.052
4.406,-0.072
4.408,-0.084
4.41,-0.1
4.412,-0.104
4.414,-0.108
4.416,-0.104
4.418,-0.096
4.42,-0.084
4.422,-0.064
4.424,-0.044
4.426,-0.02
4.428,0.004
4.43,0.024
4.432,0.048
4.434,0.064
4.436,0.08
4.438,0.096
4.44,0.1
4.442,0.104
4.444,0.1
4.446,0.092
4.448,0.076
4.45,0.06
4.452,0.044
4.454,0.016
4.456,-0.004
4.458,-0.028
4.46,-0.048
4.462,-0.072
4.464,-0.084
4.466,-0.096
4.468,-0.104
4.47,-0.104
4.472,-0.1
4.474,-0.096
4.476,-0.08
4.478,-0.064
4.48,-0.044
4.482,-0.024
4.484,0.004
4.486,0.024
4.488,0.048
4.49,0.064
4.492,0.08
4.494,0.092
4.496,0.1
4.498,0.1
4.5,0.096
4.502,0.092
4.504,0.076
4.506,0.06
4.508,0.044
4.51,0.024
4.512,-0.004
4.514,-0.024
4.516,-0.048
4.518,-0.068
4.52,-0.084
4.522,-0.096
4.524,-0.104
4.526,-0.104
4.528,-0.1
4.53,-0.096
4.532,-0.084
4.534,-0.064
4.536,-0.044
4.538,-0.012
4.54,0
4.542,0.02
4.544,0.044
4.546,0.064
4.548,0.072
4.55,0.084
4.552,0.1
4.554,0.104
4.556,0.096
4.558,0.092
4.56,0.08
4.562,0.06
4.564,0.044
4.566,0.028
4.568,0
4.57,-0.02
4.572,-0.044
4.574,-0.064
4.576,-0.08
4.578,-0.096
4.58,-0.1
4.582,-0.104
4.584,-0.104
4.586,-0.096
4.588,-0.08
4.59,-0.068
4.592,-0.052
4.594,-0.028
4.596,-0.004
4.598,0.02
4.6,0.04
4.602,0.06
4.604,0.072
4.606,0.092
4.608,0.096
4.61,0.1
4.612,0.1
4.614,0.092
4.616,0.08
4.618,0.064
4.62,0.044
4.622,0.028
4.624,0.004
4.626,-0.02
4.628,-0.044
4.63,-0.064
4.632,-0.076
4.634,-0.092
4.636,-0.096
4.638,-0.104
4.64,-0.1
4.642,-0.096
4.644,-0.084
4.646,-0.064
4.648,-0.048
4.65,-0.028
4.652,-0.004
4.654,0.016
4.656,0.04
4.658,0.056
4.66,0.072
4.662,0.088
4.664,0.096
4.666,0.1
4.668,0.096
4.67,0.088
4.672,0.08
4.674,0.064
4.676,0.048
4.678,0.028
4.68,0.004
4.682,-0.016
4.684,-0.032
4.686,-0.06
4.688,-0.076
4.69,-0.088
4.692,-0.096
4.694,-0.1
4.696,-0.096
4.698,-0.092
4.7,-0.084
4.702,-0.068
4.704,-0.052
4.706,-0.032
4.708,-0.508
4.71,-0.508
4.712,-0.508
4.714,-0.508
4.716,-0.508
4.718,-0.508
4.72,-0.508
4.722,-0.508
4.724,-0.508
4.726,-0.508
4.728,-0.508
4.73,-0.508
4.732,-0.508
4.734,-0.508
4.736,-0.508
4.738,-0.508
4.74,-0.508
4.742,-0.508
4.744,-0.508
4.746,-0.508
4.748,-0.508
4.75,-0.508
4.752,-0.508
4.754,-0.508
4.756,-0.508
4.758,-0.508
4.76,-0.508
4.762,-0.508
4.764,-0.508
4.766,-0.508
4.768,-0.508
4.77,-0.508
4.772,-0.508
4.774,-0.508
4.776,-0.508
4.778,-0.508
4.78,-0.508
4.782,-0.508
4.784,-0.508
4.786,-0.508
4.788,-0.508
4.79,-0.508
4.792,-0.508
4.794,-0.508
4.796,-0.508
4.798,-0.508
4.8,-0.508
4.802,-0.508
4.804,-0.508
4.806,-0.508
4.808,-0.508
4.81,-0.508
4.812,-0.508
4.814,-0.508
4.816,-0.508
4.818,-0.508
4.82,-0.508
4.822,-0.508
4.824,-0.508
4.826,-0.508
4.828,-0.508
4.83,-0.508
4.832,-0.508
4.834,-0.508
4.836,-0.508
4.838,-0.508
4.84,-0.508
4.842,-0.508
4.844,-0.508
4.846,-0.508
4.848,-0.508
4.85,-0.508
4.852,-0.508
4.854,-0.508
4.856,-0.508
4.858,-0.508
4.86,-0.508
4.862,-0.508
4.864,-0.508
4.866,-0.508
4.868,-0.508
4.87,-0.508
4.872,-0.508
4.874,-0.508
4.876,-0.508
4.878,-0.508
4.88,-0.508
4.882,-0.508
4.884,-0.508
4.886,-0.508
4.888,-0.508
4.89,-0.508
4.892,-0.508
4.894,-0.508
4.896,-0.508
4.898,-0.508
4.9,-0.508
4.902,-0.508
4.904,-0.508
4.906,-0.508
4.908,-0.508
4.91,-0.508
4.912,-0.508
4.914,-0.508
4.916,-0.508
4.918,-0.508
4.92,-0.508
4.922,-0.508
4.924,-0.508
4.926,-0.508
4.928,-0.508
4.93,-0.508
4.932,-0.508
4.934,-0.508
4.936,-0.508
4.938,-0.508
4.94,-0.508
4.942,-0.508
4.944,-0.508
4.946,-0.508
4.948,-0.508
4.95,-0.508
4.952,-0.508
4.954,-0.508
4.956,-0.508
4.958,-0.508
4.96,-0.508
4.962,-0.508
4.964,-0.508
4.966,-0.508
4.968,-0.508
4.97,-0.508
4.972,-0.508
4.974,-0.508
4.976,-0.508
4.978,-0.508
4.98,-0.508
4.982,-0.508
4.984,-0.508
4.986,-0.508
4.988,-0.508
4.99,-0.508
4.992,-0.508
4.994,-0.508
4.996,-0.508
4.998,-0.508
